sjøfart,kommunenes økonomi,35946,former|303.0,helsedirektoratets|292.0,sikkerhetstjeneste|283.0,grunnskolen|268.0,rettshjelp|203.0,anlegg|195.0,formidle|183.0,voldsoffererstatning|142.0,prinsipp|128.0,kapur|126.0
helsepersonell,statsbudsjettet,46798,lyder|275.0,ytelsen|273.0,færre|271.0,personvern|235.0,idrettens|227.0,menneskets|227.0,investeringer|217.0,systemet|208.0,menneskerettigheter|197.0,konkurransekraft|182.0
helsepersonell,frivillighet,43805,ytelsen|273.0,færre|271.0,personvern|235.0,idrettens|227.0,menneskets|227.0,menneskerettigheter|197.0,oppgraderinger|182.0,oppnevnt|168.0,grense|144.0,tettsteder|131.0
helsepersonell,fylkeskommunenes økonomi,41785,lyder|275.0,færre|271.0,personvern|235.0,idrettens|227.0,politi|226.0,investeringer|217.0,systemet|208.0,menneskerettigheter|197.0,gjedde|191.0,konkurransekraft|182.0
helsepersonell,industri,40738,lyder|275.0,ytelsen|273.0,færre|271.0,personvern|235.0,idrettens|227.0,menneskets|227.0,investeringer|217.0,systemet|208.0,oppgraderinger|182.0,grense|144.0
helsepersonell,sivilrett,40331,lyder|275.0,ytelsen|273.0,færre|271.0,personvern|235.0,idrettens|227.0,menneskets|227.0,menneskerettigheter|197.0,nan|nan,politi|226.0,investeringer|217.0
lønn og inntekt,statsbudsjettet,62277,fjerne|408.0,alternativ|292.0,deling|282.0,omtrent|240.0,foregår|235.0,særskilt|233.0,modulf|230.0,of|225.0,forskning|222.0,selskapsskatten|220.0
lønn og inntekt,frivillighet,58234,fjerne|408.0,alternativ|292.0,deling|282.0,omtrent|240.0,foregår|235.0,særskilt|233.0,of|225.0,forskning|222.0,tonn|219.0,utføre|214.0
lønn og inntekt,fylkeskommunenes økonomi,54544,fjerne|408.0,alternativ|292.0,deling|282.0,omtrent|240.0,foregår|235.0,særskilt|233.0,forskning|222.0,selskapsskatten|220.0,tonn|219.0,utføre|214.0
lønn og inntekt,psykisk helse,52484,fjerne|408.0,alternativ|292.0,deling|282.0,omtrent|240.0,foregår|235.0,særskilt|233.0,of|225.0,forskning|222.0,utføre|214.0,grunnlaget|211.0
lønn og inntekt,industri,51219,fjerne|408.0,alternativ|292.0,deling|282.0,paragraf|248.0,omtrent|240.0,foregår|235.0,særskilt|233.0,of|225.0,forskning|222.0,selskapsskatten|220.0
sosiale tjenester,statsbudsjettet,55987,konflikt|316.0,utvalget|311.0,usa|311.0,eksplisitt|289.0,fremtiden|274.0,innbetalt|260.0,skattytere|255.0,akkreditering|236.0,ti|230.0,konvensjoner|216.0
sosiale tjenester,frivillighet,51765,konflikt|316.0,utvalget|311.0,usa|311.0,fremtiden|274.0,innbetalt|260.0,skattytere|255.0,akkreditering|236.0,partane|233.0,ti|230.0,endre|223.0
sosiale tjenester,fylkeskommunenes økonomi,49609,utvalget|311.0,usa|311.0,distriktene|287.0,fremtiden|274.0,innbetalt|260.0,skattytere|255.0,ti|230.0,konvensjoner|216.0,fordelt|216.0,bane|213.0
sosiale tjenester,industri,46955,konflikt|316.0,utvalget|311.0,usa|311.0,eksplisitt|289.0,ti|230.0,nan|nan,distriktene|287.0,fremtiden|274.0,oppgave|272.0,innbetalt|260.0
sosiale tjenester,sivilrett,46715,konflikt|316.0,utvalget|311.0,fremtiden|274.0,innbetalt|260.0,skattytere|255.0,akkreditering|236.0,tillatelse|235.0,partane|233.0,ti|230.0,konvensjoner|216.0
sykdommer,statsbudsjettet,27695,samlede|182.0,fellesskap|150.0,stat|144.0,forsvarssjefen|143.0,ordninger|143.0,kraftig|138.0,leger|136.0,dekkes|126.0,forvaltningen|114.0,handlinger|113.0
sykdommer,frivillighet,25060,samlede|182.0,fellesskap|150.0,stat|144.0,forsvarssjefen|143.0,ordninger|143.0,kraftig|138.0,leger|136.0,klimagassutslippene|109.0,unnateke|91.0,løsninger|83.0
sykdommer,sivilrett,23688,samlede|182.0,kongen|152.0,fellesskap|150.0,stat|144.0,forsvarssjefen|143.0,ordninger|143.0,kraftig|138.0,hus|111.0,klimagassutslippene|109.0,unnateke|91.0
sykdommer,fylkeskommunenes økonomi,23638,samlede|182.0,fellesskap|150.0,stat|144.0,ordninger|143.0,kraftig|138.0,leger|136.0,klimagassutslippene|109.0,løsninger|83.0,spesialundervisning|81.0,fôrvarer|81.0
sykdommer,industri,23028,samlede|182.0,fellesskap|150.0,stat|144.0,forsvarssjefen|143.0,ordninger|143.0,kraftig|138.0,klimagassutslippene|109.0,unnateke|91.0,løsninger|83.0,forsikringen|81.0
